"filename", "language", "Markdown", "Makefile", "C", "JSON", "Ruby", "YAML", "Python", "CMake", "comment", "blank", "total"
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/test/tests/test_unity_integers_64.c", "C", 0, 0, 666, 0, 0, 0, 0, 0, 7, 111, 784
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/test/tests/test_unity_memory.c", "C", 0, 0, 64, 0, 0, 0, 0, 0, 7, 12, 83
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/test/tests/test_unity_parameterized.c", "C", 0, 0, 259, 0, 0, 0, 0, 0, 10, 41, 310
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/test/tests/test_unity_parameterizedDemo.c", "C", 0, 0, 18, 0, 0, 0, 0, 0, 7, 4, 29
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/test/tests/test_unity_strings.c", "C", 0, 0, 269, 0, 0, 0, 0, 0, 7, 55, 331
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/test/tests/types_for_test.h", "C", 0, 0, 12, 0, 0, 0, 0, 0, 6, 4, 22
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/unityConfig.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"/home/asemones/Documents/personal_code/dbase/src/util/alloc_util.h", "C", 0, 0, 20, 0, 0, 0, 0, 0, 0, 4, 24
"/home/asemones/Documents/personal_code/dbase/src/util/error.h", "C", 0, 0, 90, 0, 0, 0, 0, 0, 3, 21, 114
"/home/asemones/Documents/personal_code/dbase/src/util/io.h", "C", 0, 0, 52, 0, 0, 0, 0, 0, 54, 5, 111
"/home/asemones/Documents/personal_code/dbase/src/util/maths.h", "C", 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"/home/asemones/Documents/personal_code/dbase/src/util/stringutil.h", "C", 0, 0, 25, 0, 0, 0, 0, 0, 6, 11, 42
"Total", "-", 2298, 140, 21500, 24, 3347, 1348, 245, 149, 2348, 5365, 36764
